game_id,play_id,nugs_score,opp_score,score_change,points,type,description,n1,n2,n3,n4,n5
"=""0021600010""",0,0,0,NA,NA,start of period,NA,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",1,0,0,0,0.0,jump ball,Jump Ball Davis vs. Nurkic: Tip to Mudiay,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",3,0,0,0,0.0,bad pass,"Jokic Bad Pass Turnover (P1.T1), Davis STEAL (1 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",4,0,0,0,0.0,bad pass,"Mudiay STEAL (1 STL), S. Hill Bad Pass Turnover (P1.T1)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",5,0,0,0,0.0,s.foul,Asik S.FOUL (P1.T1) (D.Richardson),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",6,0,0,0,0.0,Free Throw 1 of 2,MISS Nurkic Free Throw 1 of 2,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",7,0,0,0,0.0,team rebound,Nuggets Rebound,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",8,1,0,1,1.0,Free Throw 2 of 2,Nurkic Free Throw 2 of 2 (1 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",10,1,2,-2,0.0,Running Jump Shot,Moore 8' Running Jump Shot (2 PTS) (Davis 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",11,1,2,0,0.0,lost ball,"Mudiay Lost Ball Turnover (P1.T2), Moore STEAL (1 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",12,1,2,0,0.0,Jump Shot,MISS Davis 21' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",13,1,2,0,0.0,rebound defensive,Gallinari REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",15,1,2,0,0.0,Hook Shot,MISS Jokic 7' Hook Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",16,1,2,0,0.0,team rebound,PELICANS Rebound,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",17,1,2,0,0.0,l.b.foul,Nurkic L.B.FOUL (P1.T1) (B.Barnaky),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",19,1,2,0,0.0,bad pass,"Gallinari STEAL (1 STL), Moore Bad Pass Turnover (P1.T2)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",21,1,2,0,0.0,p.foul,Moore P.FOUL (P1.T2) (D.Richardson),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",22,1,2,0,0.0,Jump Shot,MISS Gallinari 15' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",23,1,2,0,0.0,rebound defensive,Frazier REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",24,1,2,0,0.0,Jump Shot,MISS Davis 25' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",25,1,2,0,0.0,rebound defensive,Mudiay REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",26,1,2,0,0.0,bad pass,"Mudiay Bad Pass Turnover (P2.T3), S. Hill STEAL (1 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",28,1,4,-2,0.0,Driving Layup,Frazier 2' Driving Layup (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",29,4,4,3,3.0,Jump Shot,Gallinari 26' 3PT Jump Shot (3 PTS) (Jokic 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",30,4,6,-2,0.0,Dunk,Asik  Dunk (2 PTS) (Moore 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",31,6,6,2,2.0,Layup,Nurkic 2' Layup (3 PTS) (Barton 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",32,6,6,0,0.0,Jump Shot,"Gallinari BLOCK (1 BLK), MISS S. Hill 4' Jump Shot",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",33,6,6,0,0.0,team rebound,PELICANS Rebound,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",35,6,6,0,0.0,Layup,MISS Asik 3' Layup,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",36,6,6,0,0.0,rebound defensive,Jokic REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",37,6,6,0,0.0,Layup,"MISS Nurkic 2' Layup, Davis BLOCK (1 BLK)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",39,6,6,0,0.0,rebound offensive,Nurkic REBOUND (Off:1 Def:0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",38,8,6,2,2.0,Layup,Nurkic 2' Layup (5 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",40,8,8,-2,0.0,Jump Shot,Davis 11' Jump Shot (2 PTS) (Asik 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",42,10,8,2,2.0,Hook Shot,Jokic 9' Hook Shot (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",43,10,10,-2,0.0,Jump Shot,Davis 15' Jump Shot (4 PTS) (Frazier 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",44,10,10,0,0.0,Jump Shot,MISS Mudiay 14' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",45,10,10,0,0.0,rebound defensive,Asik REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",47,10,10,0,0.0,Jump Shot,MISS Davis 16' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",48,10,10,0,0.0,rebound defensive,Mudiay REBOUND (Off:0 Def:2),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",50,10,10,0,0.0,s.foul,Davis S.FOUL (P1.T3) (S.Wright),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",51,11,10,1,1.0,Free Throw 1 of 2,Nurkic Free Throw 1 of 2 (6 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",53,12,10,1,1.0,Free Throw 2 of 2,Nurkic Free Throw 2 of 2 (7 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",56,12,12,-2,0.0,Jump Shot,Davis 7' Jump Shot (6 PTS) (Moore 2 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",57,12,12,0,0.0,s.foul,Moore S.FOUL (P2.T4) (D.Richardson),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",58,13,12,1,1.0,Free Throw 1 of 2,Barton Free Throw 1 of 2 (1 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",60,13,12,0,0.0,sub,SUB: Hield FOR Moore,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",61,14,12,1,1.0,Free Throw 2 of 2,Barton Free Throw 2 of 2 (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",64,14,14,-2,0.0,Driving Dunk,Davis  Driving Dunk (8 PTS) (Frazier 2 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",66,17,14,3,3.0,Jump Shot,Jokic 25' 3PT Jump Shot (5 PTS) (Barton 2 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",67,17,16,-2,0.0,Jump Shot,Davis 20' Jump Shot (10 PTS) (Frazier 3 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",68,17,16,0,0.0,lost ball,"Mudiay Lost Ball Turnover (P3.T4), Frazier STEAL (1 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",69,17,18,-2,0.0,Driving Layup,Frazier 2' Driving Layup (4 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",70,17,18,0,0.0,timeout: regular,Nuggets Timeout: Regular (Reg.1 Short 0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",233,49,37,0,0.0,sub,SUB: Jokic FOR Faried,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",234,49,39,-2,0.0,Jump Shot,Davis 17' Jump Shot (22 PTS) (Frazier 5 AST),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",235,49,39,0,0.0,p.foul,Asik P.FOUL (P2.T3) (B.Barnaky),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",236,49,39,0,0.0,Layup,MISS Nurkic 2' Layup,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",237,49,39,0,0.0,rebound defensive,Davis REBOUND (Off:1 Def:4),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",240,49,39,0,0.0,Layup,MISS Frazier 3' Layup,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",241,49,39,0,0.0,rebound defensive,Jokic REBOUND (Off:0 Def:3),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",242,49,39,0,0.0,bad pass,"Jokic Bad Pass Turnover (P3.T10), Davis STEAL (3 STL)",Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",243,49,42,-3,0.0,Jump Shot,Moore 24' 3PT Jump Shot (5 PTS) (Davis 2 AST),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",245,49,42,0,0.0,Layup,MISS Mudiay 2' Layup,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",247,49,42,0,0.0,rebound offensive,Nurkic REBOUND (Off:2 Def:2),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",246,51,42,2,2.0,unknown,Nurkic 3' Tip Layup Shot (15 PTS),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",248,51,42,0,0.0,Jump Shot,MISS Moore 12' Jump Shot,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",249,51,42,0,0.0,rebound defensive,Mudiay REBOUND (Off:0 Def:5),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",250,51,42,0,0.0,unknown,Nurkic Out of Bounds - Bad Pass Turnover Turnover (P1.T11),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",252,51,42,0,0.0,Jump Shot,MISS Moore 7' Jump Shot,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",253,51,42,0,0.0,rebound defensive,Jokic REBOUND (Off:0 Def:4),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",254,51,42,0,0.0,Jump Shot,MISS Mudiay 26' 3PT Jump Shot,Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",255,51,42,0,0.0,rebound defensive,S. Hill REBOUND (Off:0 Def:1),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",257,51,42,0,0.0,s.foul,Jokic S.FOUL (P2.T3) (B.Barnaky),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",258,51,43,-1,0.0,Free Throw 1 of 2,Davis Free Throw 1 of 2 (23 PTS),Jusuf Nurkic,Danilo Gallinari,Emmanuel Mudiay,Will Barton,Nikola Jokic
"=""0021600010""",324,60,48,0,0.0,start of period,NA,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",325,60,48,0,0.0,t.foul def. 3 sec,Nuggets T.Foul (Def. 3 Sec Nurkic ) (S.Wright),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",326,60,49,-1,0.0,Free Throw Technical,Davis Free Throw Technical (29 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",328,60,49,0,0.0,traveling,S. Hill Traveling Turnover (P2.T4),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",329,60,49,0,0.0,Jump Shot,MISS Barton 11' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",330,60,49,0,0.0,rebound defensive,Frazier REBOUND (Off:0 Def:4),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",331,60,49,0,0.0,Jump Shot,MISS Moore 25' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",332,60,49,0,0.0,rebound defensive,Nurkic REBOUND (Off:2 Def:4),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",333,60,49,0,0.0,off.foul,Mudiay OFF.Foul (P2) (D.Richardson),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",334,60,49,0,0.0,foul turnover,Mudiay Foul Turnover (P4.T14),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",335,60,51,-2,0.0,Layup,S. Hill 1' Layup (2 PTS) (Moore 3 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",336,60,51,0,0.0,Jump Shot,MISS Mudiay 13' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",337,60,51,0,0.0,rebound defensive,Davis REBOUND (Off:1 Def:5),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",339,60,53,-2,0.0,Hook Shot,Davis 7' Hook Shot (31 PTS) (Frazier 7 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",340,60,53,0,0.0,timeout: regular,Nuggets Timeout: Regular (Reg.3 Short 0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",341,60,53,0,0.0,bad pass,"Jokic Bad Pass Turnover (P4.T15), Frazier STEAL (4 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",342,60,53,0,0.0,Jump Shot,MISS S. Hill  3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",343,60,53,0,0.0,rebound defensive,Nurkic REBOUND (Off:2 Def:5),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",344,60,53,0,0.0,Hook Shot,MISS Nurkic 5' Hook Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",345,60,53,0,0.0,rebound defensive,Davis REBOUND (Off:1 Def:6),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",346,60,53,0,0.0,s.foul,Gallinari S.FOUL (P1.T1) (S.Wright),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",347,60,54,-1,0.0,Free Throw 1 of 2,Davis Free Throw 1 of 2 (32 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",349,60,55,-1,0.0,Free Throw 2 of 2,Davis Free Throw 2 of 2 (33 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",352,62,55,2,2.0,Layup,Nurkic 2' Layup (17 PTS) (Mudiay 2 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",353,62,55,0,0.0,Jump Shot,MISS S. Hill 26' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",354,62,55,0,0.0,rebound defensive,Jokic REBOUND (Off:0 Def:5),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",355,62,55,0,0.0,Layup,MISS Barton 2' Layup,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",357,62,55,0,0.0,rebound offensive,Jokic REBOUND (Off:1 Def:5),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",356,64,55,2,2.0,unknown,Nurkic 2' Tip Layup Shot (19 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",358,64,55,0,0.0,p.foul,Jokic P.FOUL (P3.T2) (B.Barnaky),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",360,64,55,0,0.0,s.foul,Nurkic S.FOUL (P3.T3) (S.Wright),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",361,64,56,-1,0.0,Free Throw 1 of 2,Davis Free Throw 1 of 2 (34 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",363,64,57,-1,0.0,Free Throw 2 of 2,Davis Free Throw 2 of 2 (35 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",366,64,57,0,0.0,p.foul,S. Hill P.FOUL (P4.T1) (D.Richardson),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",367,64,57,0,0.0,sub,SUB: Stephenson FOR S. Hill,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",369,67,57,3,3.0,Jump Shot,Gallinari 25' 3PT Jump Shot (13 PTS) (Jokic 2 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",370,67,57,0,0.0,Jump Shot,MISS Frazier 18' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",371,67,57,0,0.0,rebound defensive,Nurkic REBOUND (Off:2 Def:6),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",373,69,57,2,2.0,unknown,Barton 2' Cutting Layup Shot (9 PTS) (Nurkic 3 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",375,69,57,0,0.0,timeout: regular,PELICANS Timeout: Regular (Full 3 Short 1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600010""",376,69,57,0,0.0,uknown,NA,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",0,0,0,NA,NA,start of period,NA,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",1,0,0,0,0.0,jump ball,Jump Ball Nurkic vs. Plumlee: Tip to McCollum,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",2,0,2,-2,0.0,Floating Jump Shot,Plumlee 10' Floating Jump Shot (2 PTS) (Aminu 1 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",4,0,2,0,0.0,Jump Shot,MISS Jokic 7' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",6,0,2,0,0.0,rebound offensive,Nurkic REBOUND (Off:1 Def:0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",5,0,2,0,0.0,unknown,MISS Nurkic 1' Tip Layup Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",8,0,2,0,0.0,rebound offensive,Jokic REBOUND (Off:1 Def:0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",7,2,2,2,2.0,Putback Layup,Jokic 2' Putback Layup (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",9,2,4,-2,0.0,Fadeaway Jumper,Lillard 15' Fadeaway Jumper (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",10,2,4,0,0.0,Jump Shot,MISS Mudiay 19' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",11,2,4,0,0.0,rebound defensive,Lillard REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",12,2,4,0,0.0,Pullup Jump Shot,MISS Aminu 25' 3PT Pullup Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",13,2,4,0,0.0,rebound offensive,McCollum REBOUND (Off:1 Def:0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",14,2,6,-2,0.0,Floating Jump Shot,McCollum 13' Floating Jump Shot (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",15,2,6,0,0.0,Jump Shot,MISS Barton 19' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",16,2,6,0,0.0,rebound defensive,Aminu REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",17,2,6,0,0.0,Hook Shot,MISS Lillard 2' Hook Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",18,2,6,0,0.0,rebound defensive,Mudiay REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",19,4,6,2,2.0,Driving Layup,Mudiay 2' Driving Layup (2 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",20,4,6,0,0.0,Pullup Jump Shot,MISS McCollum 15' Pullup Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",21,4,6,0,0.0,rebound offensive,McCollum REBOUND (Off:2 Def:0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",22,4,6,0,0.0,Jump Shot,MISS Aminu 26' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",23,4,6,0,0.0,rebound defensive,Barton REBOUND (Off:0 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",24,4,6,0,0.0,Jump Shot,MISS Gallinari 25' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
"=""0021600033""",25,4,6,0,0.0,rebound offensive,Nurkic REBOUND (Off:2 Def:0),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay
